"Station Name","MEDICINE HAT"
"Province","ALBERTA"
"Current Station Operator","NAV Canada"
"Latitude","50.02"
"Longitude","-110.72"
"Elevation","716.90"
"Climate Identifier","3034479"
"WMO Identifier","71247"
"TC Identifier","YXH"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2018-06-12 18:00","2018","06","12","18:00","21.9","","-2.7","","19","","22","","21","","16.1","","92.63","","","","","","NA"
"2018-06-12 19:00","2018","06","12","19:00","20.6","","-1.2","","23","","20","","9","","16.1","","92.62","","","","","","NA"
"2018-06-12 20:00","2018","06","12","20:00","17.4","","1.3","","34","","15","","9","","16.1","","92.59","","","","","","NA"
"2018-06-12 21:00","2018","06","12","21:00","16.6","","2.9","","40","","19","","13","","16.1","","92.61","","","","","","NA"
"2018-06-12 22:00","2018","06","12","22:00","15.4","","3.9","","46","","20","","15","","16.1","","92.59","","","","","","NA"
"2018-06-12 23:00","2018","06","12","23:00","15.0","","4.7","","50","","21","","13","","16.1","","92.57","","","","","","NA"
"2018-06-13 00:00","2018","06","13","00:00","15.0","","3.6","","46","","21","","17","","16.1","","92.56","","","","","","NA"
"2018-06-13 01:00","2018","06","13","01:00","14.0","","3.5","","49","","20","","15","","16.1","","92.55","","","","","","NA"
"2018-06-13 02:00","2018","06","13","02:00","15.4","","2.2","","41","","20","","17","","16.1","","92.52","","","","","","NA"
"2018-06-13 03:00","2018","06","13","03:00","14.6","","1.9","","42","","26","","24","","16.1","","92.47","","","","","","NA"
"2018-06-13 04:00","2018","06","13","04:00","13.6","","1.6","","44","","26","","22","","16.1","","92.48","","","","","","NA"
"2018-06-13 05:00","2018","06","13","05:00","10.7","","2.5","","57","","19","","15","","16.1","","92.49","","","","","","NA"
"2018-06-13 06:00","2018","06","13","06:00","11.7","","3.2","","56","","22","","17","","16.1","","92.49","","","","","","NA"
