"Station Name","MEDICINE HAT"
"Province","ALBERTA"
"Current Station Operator","NAV Canada"
"Latitude","50.02"
"Longitude","-110.72"
"Elevation","716.90"
"Climate Identifier","3034479"
"WMO Identifier","71247"
"TC Identifier","YXH"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2018-05-01 22:00","2018","05","01","22:00","6.1","","-0.2","","64","","33","","8","","16.1","","92.91","","","","","","NA"
"2018-05-01 23:00","2018","05","01","23:00","5.2","","-0.4","","67","","","M","4","","16.1","","92.94","","","","","","NA"
"2018-05-02 00:00","2018","05","02","00:00","3.1","","0.3","","82","","23","","5","","16.1","","92.97","","","","","","NA"
"2018-05-02 01:00","2018","05","02","01:00","3.1","","0.7","","84","","20","","8","","16.1","","92.96","","","","","","NA"
"2018-05-02 02:00","2018","05","02","02:00","4.1","","0.4","","77","","24","","8","","16.1","","92.96","","","","","","NA"
"2018-05-02 03:00","2018","05","02","03:00","4.2","","1.6","","83","","19","","11","","16.1","","92.91","","","","","","NA"
"2018-05-02 04:00","2018","05","02","04:00","4.3","","1.5","","82","","22","","15","","16.1","","92.92","","","","","","NA"
"2018-05-02 05:00","2018","05","02","05:00","3.4","","1.0","","84","","22","","8","","16.1","","92.89","","","","","","NA"
"2018-05-02 06:00","2018","05","02","06:00","4.2","","1.1","","80","","22","","8","","16.1","","92.87","","","","","","NA"
"2018-05-02 07:00","2018","05","02","07:00","7.2","","2.4","","71","","20","","21","","16.1","","92.84","","","","","","NA"
"2018-05-02 08:00","2018","05","02","08:00","11.1","","2.2","","54","","21","","18","","16.1","","92.84","","","","","","NA"
"2018-05-02 09:00","2018","05","02","09:00","14.1","","2.5","","45","","22","","22","","16.1","","92.81","","","","","","NA"
"2018-05-02 10:00","2018","05","02","10:00","15.1","","1.5","","40","","20","","21","","16.1","","92.76","","","","","","NA"
"2018-05-02 11:00","2018","05","02","11:00","16.3","","0.6","","34","","20","","9","","16.1","","92.74","","","","","","NA"
"2018-05-02 12:00","2018","05","02","12:00","17.2","","-0.9","","29","","25","","11","","16.1","","92.70","","","","","","NA"
"2018-05-02 13:00","2018","05","02","13:00","17.6","","-3.0","","24","","","M","11","","16.1","","92.63","","","","","","NA"
"2018-05-02 14:00","2018","05","02","14:00","18.6","","-3.3","","22","","22","","13","","16.1","","92.58","","","","","","NA"
"2018-05-02 15:00","2018","05","02","15:00","18.4","","-3.2","","23","","","M","8","","16.1","","92.51","","","","","","NA"
"2018-05-02 16:00","2018","05","02","16:00","19.7","","-2.8","","22","","29","","11","","16.1","","92.48","","","","","","NA"
"2018-05-02 17:00","2018","05","02","17:00","19.5","","-2.5","","22","","21","","8","","16.1","","92.44","","","","","","NA"
"2018-05-02 18:00","2018","05","02","18:00","19.4","","-1.2","","25","","25","","17","","16.1","","92.37","","","","","","NA"
"2018-05-02 19:00","2018","05","02","19:00","17.2","","-0.7","","29","","32","","9","","16.1","","92.39","","","","","","NA"
